1430000,-0.22
1430002.778,-0.215
1430005.556,-0.22
1430008.333,-0.235
1430011.111,-0.24
1430013.889,-0.24
1430016.667,-0.23
1430019.444,-0.23
1430022.222,-0.225
1430025,-0.24
1430027.778,-0.245
1430030.556,-0.23
1430033.333,-0.225
1430036.111,-0.225
1430038.889,-0.23
1430041.667,-0.235
1430044.444,-0.225
1430047.222,-0.225
1430050,-0.225
1430052.778,-0.23
1430055.556,-0.23
1430058.333,-0.235
1430061.111,-0.235
1430063.889,-0.23
1430066.667,-0.23
1430069.444,-0.225
1430072.222,-0.235
1430075,-0.24
1430077.778,-0.23
1430080.556,-0.225
1430083.333,-0.22
1430086.111,-0.225
1430088.889,-0.24
1430091.667,-0.245
1430094.444,-0.25
1430097.222,-0.24
1430100,-0.235
1430102.778,-0.23
1430105.556,-0.24
1430108.333,-0.245
1430111.111,-0.24
1430113.889,-0.24
1430116.667,-0.225
1430119.444,-0.235
1430122.222,-0.235
1430125,-0.25
1430127.778,-0.25
1430130.556,-0.24
1430133.333,-0.23
1430136.111,-0.24
1430138.889,-0.255
1430141.667,-0.25
1430144.444,-0.255
1430147.222,-0.24
1430150,-0.235
1430152.778,-0.235
1430155.556,-0.245
1430158.333,-0.245
1430161.111,-0.245
1430163.889,-0.24
1430166.667,-0.235
1430169.444,-0.245
1430172.222,-0.25
1430175,-0.265
1430177.778,-0.25
1430180.556,-0.24
1430183.333,-0.235
1430186.111,-0.24
1430188.889,-0.255
1430191.667,-0.25
1430194.444,-0.245
1430197.222,-0.24
1430200,-0.245
1430202.778,-0.25
1430205.556,-0.255
1430208.333,-0.25
1430211.111,-0.25
1430213.889,-0.23
1430216.667,-0.235
1430219.444,-0.235
1430222.222,-0.245
1430225,-0.245
1430227.778,-0.245
1430230.556,-0.24
1430233.333,-0.23
1430236.111,-0.23
1430238.889,-0.245
1430241.667,-0.255
1430244.444,-0.24
1430247.222,-0.235
1430250,-0.235
1430252.778,-0.235
1430255.556,-0.24
1430258.333,-0.26
1430261.111,-0.245
1430263.889,-0.235
1430266.667,-0.23
1430269.444,-0.235
1430272.222,-0.245
1430275,-0.26
1430277.778,-0.25
1430280.556,-0.245
1430283.333,-0.23
1430286.111,-0.235
1430288.889,-0.24
1430291.667,-0.25
1430294.444,-0.255
1430297.222,-0.24
1430300,-0.235
1430302.778,-0.235
1430305.556,-0.245
1430308.333,-0.255
1430311.111,-0.25
1430313.889,-0.25
1430316.667,-0.24
1430319.444,-0.23
1430322.222,-0.24
1430325,-0.255
1430327.778,-0.25
1430330.556,-0.255
