0,-0.095
0.002777778,-0.095
0.005555556,-0.095
0.008333333,-0.095
0.011111111,-0.095
0.013888889,-0.095
0.016666667,-0.095
0.019444444,-0.095
0.022222222,-0.11
0.025,-0.14
0.027777778,-0.14
0.030555556,-0.135
0.033333333,-0.115
0.036111111,-0.11
0.038888889,-0.135
0.041666667,-0.15
0.044444444,-0.18
0.047222222,-0.175
0.05,-0.16
0.052777778,-0.15
0.055555556,-0.16
0.058333333,-0.17
0.061111111,-0.185
0.063888889,-0.18
0.066666667,-0.175
0.069444444,-0.155
0.072222222,-0.17
0.075,-0.195
0.077777778,-0.21
0.080555556,-0.175
0.083333333,-0.145
0.086111111,-0.135
0.088888889,-0.125
0.091666667,-0.145
0.094444444,-0.165
0.097222222,-0.155
0.1,-0.135
0.102777778,-0.12
0.105555556,-0.11
0.108333333,-0.11
0.111111111,-0.125
0.113888889,-0.12
0.116666667,-0.12
0.119444444,-0.1
0.122222222,-0.03
0.125,0.075
0.127777778,0.2
0.130555556,0.315
0.133333333,0.405
0.136111111,0.48
0.138888889,0.57
0.141666667,0.66
0.144444444,0.815
0.147222222,1.005
0.15,1.24
0.152777778,1.465
0.155555556,1.7
0.158333333,1.91
0.161111111,2.055
0.163888889,2.1
0.166666667,2.045
0.169444444,1.85
0.172222222,1.47
0.175,1.045
0.177777778,0.745
0.180555556,0.595
0.183333333,0.5
0.186111111,0.465
0.188888889,0.435
0.191666667,0.415
0.194444444,0.395
0.197222222,0.375
0.2,0.35
0.202777778,0.3
0.205555556,0.245
0.208333333,0.18
0.211111111,0.135
0.213888889,0.115
0.216666667,0.115
0.219444444,0.075
0.222222222,0.025
0.225,-0.02
0.227777778,-0.07
0.230555556,-0.1
0.233333333,-0.13
0.236111111,-0.155
0.238888889,-0.2
0.241666667,-0.245
0.244444444,-0.275
0.247222222,-0.29
0.25,-0.285
0.252777778,-0.275
0.255555556,-0.29
0.258333333,-0.305
0.261111111,-0.325
0.263888889,-0.325
0.266666667,-0.32
0.269444444,-0.33
0.272222222,-0.34
0.275,-0.35
0.277777778,-0.35
0.280555556,-0.345
0.283333333,-0.34
0.286111111,-0.34
0.288888889,-0.35
0.291666667,-0.36
0.294444444,-0.365
0.297222222,-0.375
0.3,-0.375
0.302777778,-0.36
0.305555556,-0.365
0.308333333,-0.395
0.311111111,-0.39
0.313888889,-0.395
0.316666667,-0.385
0.319444444,-0.405
0.322222222,-0.42
0.325,-0.425
0.327777778,-0.44
0.330555556,-0.44
0.333333333,-0.44
0.336111111,-0.45
0.338888889,-0.465
0.341666667,-0.46
0.344444444,-0.49
0.347222222,-0.475
0.35,-0.465
0.352777778,-0.48
0.355555556,-0.51
0.358333333,-0.53
0.361111111,-0.555
0.363888889,-0.56
0.366666667,-0.525
0.369444444,-0.535
0.372222222,-0.56
0.375,-0.59
0.377777778,-0.62
0.380555556,-0.585
0.383333333,-0.57
0.386111111,-0.56
0.388888889,-0.575
0.391666667,-0.585
0.394444444,-0.595
0.397222222,-0.565
0.4,-0.54
0.402777778,-0.525
0.405555556,-0.51
0.408333333,-0.525
0.411111111,-0.515
0.413888889,-0.47
0.416666667,-0.445
0.419444444,-0.41
0.422222222,-0.4
0.425,-0.39
0.427777778,-0.37
0.430555556,-0.345
0.433333333,-0.3
0.436111111,-0.29
0.438888889,-0.25
0.441666667,-0.235
0.444444444,-0.23
0.447222222,-0.22
0.45,-0.19
0.452777778,-0.165
0.455555556,-0.16
0.458333333,-0.16
0.461111111,-0.165
0.463888889,-0.15
0.466666667,-0.15
0.469444444,-0.15
0.472222222,-0.155
0.475,-0.165
0.477777778,-0.16
0.480555556,-0.155
0.483333333,-0.15
0.486111111,-0.155
0.488888889,-0.155
0.491666667,-0.165
0.494444444,-0.16
0.497222222,-0.145
0.5,-0.165
0.502777778,-0.165
0.505555556,-0.17
0.508333333,-0.175
0.511111111,-0.175
0.513888889,-0.16
0.516666667,-0.155
0.519444444,-0.155
0.522222222,-0.17
0.525,-0.205
0.527777778,-0.195
0.530555556,-0.185
0.533333333,-0.165
0.536111111,-0.175
0.538888889,-0.19
0.541666667,-0.2
0.544444444,-0.205
0.547222222,-0.185
0.55,-0.165
0.552777778,-0.155
0.555555556,-0.17
0.558333333,-0.195
0.561111111,-0.215
0.563888889,-0.205
0.566666667,-0.195
0.569444444,-0.19
0.572222222,-0.19
0.575,-0.195
0.577777778,-0.205
0.580555556,-0.195
0.583333333,-0.185
0.586111111,-0.185
0.588888889,-0.195
0.591666667,-0.185
0.594444444,-0.205
0.597222222,-0.195
0.6,-0.2
0.602777778,-0.17
0.605555556,-0.175
0.608333333,-0.19
0.611111111,-0.195
0.613888889,-0.185
0.616666667,-0.17
0.619444444,-0.185
0.622222222,-0.18
0.625,-0.18
0.627777778,-0.175
0.630555556,-0.175
0.633333333,-0.165
0.636111111,-0.165
0.638888889,-0.18
0.641666667,-0.19
0.644444444,-0.2
0.647222222,-0.19
0.65,-0.16
0.652777778,-0.165
0.655555556,-0.2
0.658333333,-0.195
0.661111111,-0.195
0.663888889,-0.18
0.666666667,-0.18
0.669444444,-0.16
0.672222222,-0.185
0.675,-0.205
0.677777778,-0.205
0.680555556,-0.21
0.683333333,-0.185
0.686111111,-0.185
0.688888889,-0.19
0.691666667,-0.205
0.694444444,-0.22
0.697222222,-0.21
0.7,-0.19
0.702777778,-0.17
0.705555556,-0.18
0.708333333,-0.195
0.711111111,-0.21
0.713888889,-0.2
0.716666667,-0.185
0.719444444,-0.195
0.722222222,-0.185
0.725,-0.19
0.727777778,-0.19
0.730555556,-0.175
0.733333333,-0.17
0.736111111,-0.16
0.738888889,-0.175
0.741666667,-0.18
0.744444444,-0.175
0.747222222,-0.165
0.75,-0.145
0.752777778,-0.14
0.755555556,-0.15
0.758333333,-0.19
0.761111111,-0.185
0.763888889,-0.13
0.766666667,-0.09
0.769444444,-0.11
0.772222222,-0.105
0.775,-0.125
0.777777778,-0.14
0.780555556,-0.115
0.783333333,-0.1
0.786111111,-0.1
0.788888889,-0.105
0.791666667,-0.14
0.794444444,-0.16
0.797222222,-0.155
0.8,-0.145
0.802777778,-0.16
0.805555556,-0.16
0.808333333,-0.175
0.811111111,-0.17
0.813888889,-0.175
0.816666667,-0.15
0.819444444,-0.16
0.822222222,-0.175
0.825,-0.19
0.827777778,-0.205
0.830555556,-0.2
0.833333333,-0.19
0.836111111,-0.19
0.838888889,-0.205
0.841666667,-0.2
0.844444444,-0.205
0.847222222,-0.19
0.85,-0.18
0.852777778,-0.21
0.855555556,-0.215
0.858333333,-0.215
0.861111111,-0.23
0.863888889,-0.215
0.866666667,-0.195
0.869444444,-0.185
0.872222222,-0.195
0.875,-0.205
0.877777778,-0.21
0.880555556,-0.18
0.883333333,-0.155
0.886111111,-0.14
0.888888889,-0.15
0.891666667,-0.17
0.894444444,-0.175
0.897222222,-0.165
0.9,-0.145
0.902777778,-0.135
0.905555556,-0.135
0.908333333,-0.16
0.911111111,-0.17
0.913888889,-0.145
0.916666667,-0.075
0.919444444,0.055
0.922222222,0.18
0.925,0.275
0.927777778,0.36
0.930555556,0.46
0.933333333,0.565
0.936111111,0.67
0.938888889,0.795
0.941666667,0.92
0.944444444,1.06
0.947222222,1.24
0.95,1.42
0.952777778,1.635
0.955555556,1.805
0.958333333,1.95
0.961111111,2.05
0.963888889,2.085
0.966666667,2.025
0.969444444,1.86
0.972222222,1.545
0.975,1.185
0.977777778,0.87
0.980555556,0.695
0.983333333,0.6
0.986111111,0.555
0.988888889,0.495
0.991666667,0.46
0.994444444,0.435
0.997222222,0.42
1,0.415
1.002777778,0.39
1.005555556,0.33
1.008333333,0.26
1.011111111,0.22
1.013888889,0.185
1.016666667,0.16
